"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","5","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
"5558","68","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","1","1","0.361257961920939","0.115422132698459","0.52331990369878","1.67225740022417e-09","9.56259159759733e-12","1.4657126667968e-16","2.39619027701592e-15","1.10014944766414e-16"
"3881","86","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","5","2","0.356813847531986","0.415715276969957","0.227470875461815","3.26370945985876e-11","3.60432782601888e-12","1.07000824621599e-16","5.00041726647235e-19","1.87635854719909e-18"
"6074","59","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","1","0","0.485102231528298","0.0992236823024805","0.415674086146536","7.88737946720127e-13","2.18950155898973e-11","5.40069930998515e-16","9.33663647617729e-16","6.17021157434469e-18"
"4","80","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","0","1","0.516365188832738","0.410394158353037","0.0732406526328311","1.01426190711808e-17","1.81387703092633e-10","5.06138654706611e-15","2.03553240541715e-16","8.19162039523305e-17"
"26","111","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","1","1","0.442135996670141","0.489231067355458","0.0686329357704489","9.17189694308948e-18","2.03946171920101e-10","5.69085254140154e-15","2.26681983530862e-16","9.21038329855748e-17"
"2682","76","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","5","2","0.0889855078537919","0.466856352764951","0.444155517572791","2.62177335073117e-06","3.5114777047713e-11","2.23138355717788e-16","3.16329344876865e-18","2.10033587256658e-18"
"4465","63","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","1","1","0.34470742587998","0.488970214625558","0.166322359438842","4.27502306572139e-12","5.11280952028193e-11","1.21411722848681e-15","2.15666998031205e-13","1.54754933412287e-17"
"2399","155","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","5","2","0.174784584833796","0.616924370423821","0.208290820784517","2.23951961568967e-07","5.90205130222331e-12","1.69107992703562e-16","1.69921570182922e-15","2.82552992943463e-18"
"703","96","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2J237J8KM3OCS","5","2","0.417012168605038","0.52725940560443","0.0557284256057854","2.4583970834265e-13","1.84495885744266e-10","4.80004411256982e-15","7.05373727823295e-16","6.8816010874845e-17"
"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","2","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
"5558","68","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","6","1","0.361257961920939","0.115422132698459","0.52331990369878","1.67225740022417e-09","9.56259159759733e-12","1.4657126667968e-16","2.39619027701592e-15","1.10014944766414e-16"
"3881","86","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","1","2","0.356813847531986","0.415715276969957","0.227470875461815","3.26370945985876e-11","3.60432782601888e-12","1.07000824621599e-16","5.00041726647235e-19","1.87635854719909e-18"
"6074","59","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","0","0","0.485102231528298","0.0992236823024805","0.415674086146536","7.88737946720127e-13","2.18950155898973e-11","5.40069930998515e-16","9.33663647617729e-16","6.17021157434469e-18"
"4","80","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","1","1","0.516365188832738","0.410394158353037","0.0732406526328311","1.01426190711808e-17","1.81387703092633e-10","5.06138654706611e-15","2.03553240541715e-16","8.19162039523305e-17"
"26","111","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","5","1","0.442135996670141","0.489231067355458","0.0686329357704489","9.17189694308948e-18","2.03946171920101e-10","5.69085254140154e-15","2.26681983530862e-16","9.21038329855748e-17"
"2682","76","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","1","2","0.0889855078537919","0.466856352764951","0.444155517572791","2.62177335073117e-06","3.5114777047713e-11","2.23138355717788e-16","3.16329344876865e-18","2.10033587256658e-18"
"4465","63","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","5","1","0.34470742587998","0.488970214625558","0.166322359438842","4.27502306572139e-12","5.11280952028193e-11","1.21411722848681e-15","2.15666998031205e-13","1.54754933412287e-17"
"2399","155","231UNU8LZ6R7165D3V48Q3VEI65K4B","A2O543PJ8110HB","2","2","0.174784584833796","0.616924370423821","0.208290820784517","2.23951961568967e-07","5.90205130222331e-12","1.69107992703562e-16","1.69921570182922e-15","2.82552992943463e-18"
"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","2","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
"5558","68","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","1","1","0.361257961920939","0.115422132698459","0.52331990369878","1.67225740022417e-09","9.56259159759733e-12","1.4657126667968e-16","2.39619027701592e-15","1.10014944766414e-16"
"3881","86","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","2","2","0.356813847531986","0.415715276969957","0.227470875461815","3.26370945985876e-11","3.60432782601888e-12","1.07000824621599e-16","5.00041726647235e-19","1.87635854719909e-18"
"6074","59","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","1","0","0.485102231528298","0.0992236823024805","0.415674086146536","7.88737946720127e-13","2.18950155898973e-11","5.40069930998515e-16","9.33663647617729e-16","6.17021157434469e-18"
"4","80","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","0","1","0.516365188832738","0.410394158353037","0.0732406526328311","1.01426190711808e-17","1.81387703092633e-10","5.06138654706611e-15","2.03553240541715e-16","8.19162039523305e-17"
"26","111","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","1","1","0.442135996670141","0.489231067355458","0.0686329357704489","9.17189694308948e-18","2.03946171920101e-10","5.69085254140154e-15","2.26681983530862e-16","9.21038329855748e-17"
"2682","76","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","2","2","0.0889855078537919","0.466856352764951","0.444155517572791","2.62177335073117e-06","3.5114777047713e-11","2.23138355717788e-16","3.16329344876865e-18","2.10033587256658e-18"
"4465","63","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","1","1","0.34470742587998","0.488970214625558","0.166322359438842","4.27502306572139e-12","5.11280952028193e-11","1.21411722848681e-15","2.15666998031205e-13","1.54754933412287e-17"
"2399","155","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","2","2","0.174784584833796","0.616924370423821","0.208290820784517","2.23951961568967e-07","5.90205130222331e-12","1.69107992703562e-16","1.69921570182922e-15","2.82552992943463e-18"
"703","96","231UNU8LZ6R7165D3V48Q3VEI65K4B","AWL4GVQNG6AOW","2","2","0.417012168605038","0.52725940560443","0.0557284256057854","2.4583970834265e-13","1.84495885744266e-10","4.80004411256982e-15","7.05373727823295e-16","6.8816010874845e-17"
"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","2","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
"5558","68","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","1","1","0.361257961920939","0.115422132698459","0.52331990369878","1.67225740022417e-09","9.56259159759733e-12","1.4657126667968e-16","2.39619027701592e-15","1.10014944766414e-16"
"3881","86","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","2","2","0.356813847531986","0.415715276969957","0.227470875461815","3.26370945985876e-11","3.60432782601888e-12","1.07000824621599e-16","5.00041726647235e-19","1.87635854719909e-18"
"6074","59","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","0","0","0.485102231528298","0.0992236823024805","0.415674086146536","7.88737946720127e-13","2.18950155898973e-11","5.40069930998515e-16","9.33663647617729e-16","6.17021157434469e-18"
"4","80","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","0","1","0.516365188832738","0.410394158353037","0.0732406526328311","1.01426190711808e-17","1.81387703092633e-10","5.06138654706611e-15","2.03553240541715e-16","8.19162039523305e-17"
"26","111","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","1","1","0.442135996670141","0.489231067355458","0.0686329357704489","9.17189694308948e-18","2.03946171920101e-10","5.69085254140154e-15","2.26681983530862e-16","9.21038329855748e-17"
"2682","76","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","2","2","0.0889855078537919","0.466856352764951","0.444155517572791","2.62177335073117e-06","3.5114777047713e-11","2.23138355717788e-16","3.16329344876865e-18","2.10033587256658e-18"
"4465","63","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","1","1","0.34470742587998","0.488970214625558","0.166322359438842","4.27502306572139e-12","5.11280952028193e-11","1.21411722848681e-15","2.15666998031205e-13","1.54754933412287e-17"
"2399","155","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","2","2","0.174784584833796","0.616924370423821","0.208290820784517","2.23951961568967e-07","5.90205130222331e-12","1.69107992703562e-16","1.69921570182922e-15","2.82552992943463e-18"
"703","96","231UNU8LZ6R7165D3V48Q3VEI65K4B","A3A7VZ2Z5EU18R","2","2","0.417012168605038","0.52725940560443","0.0557284256057854","2.4583970834265e-13","1.84495885744266e-10","4.80004411256982e-15","7.05373727823295e-16","6.8816010874845e-17"
"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","2","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
"5558","68","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","1","1","0.361257961920939","0.115422132698459","0.52331990369878","1.67225740022417e-09","9.56259159759733e-12","1.4657126667968e-16","2.39619027701592e-15","1.10014944766414e-16"
"3881","86","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","2","2","0.356813847531986","0.415715276969957","0.227470875461815","3.26370945985876e-11","3.60432782601888e-12","1.07000824621599e-16","5.00041726647235e-19","1.87635854719909e-18"
"6074","59","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","1","0","0.485102231528298","0.0992236823024805","0.415674086146536","7.88737946720127e-13","2.18950155898973e-11","5.40069930998515e-16","9.33663647617729e-16","6.17021157434469e-18"
"4","80","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","0","1","0.516365188832738","0.410394158353037","0.0732406526328311","1.01426190711808e-17","1.81387703092633e-10","5.06138654706611e-15","2.03553240541715e-16","8.19162039523305e-17"
"26","111","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","2","1","0.442135996670141","0.489231067355458","0.0686329357704489","9.17189694308948e-18","2.03946171920101e-10","5.69085254140154e-15","2.26681983530862e-16","9.21038329855748e-17"
"2682","76","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","1","2","0.0889855078537919","0.466856352764951","0.444155517572791","2.62177335073117e-06","3.5114777047713e-11","2.23138355717788e-16","3.16329344876865e-18","2.10033587256658e-18"
"4465","63","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","1","1","0.34470742587998","0.488970214625558","0.166322359438842","4.27502306572139e-12","5.11280952028193e-11","1.21411722848681e-15","2.15666998031205e-13","1.54754933412287e-17"
"2399","155","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","2","2","0.174784584833796","0.616924370423821","0.208290820784517","2.23951961568967e-07","5.90205130222331e-12","1.69107992703562e-16","1.69921570182922e-15","2.82552992943463e-18"
"703","96","231UNU8LZ6R7165D3V48Q3VEI65K4B","AK6388JGRGOVO","2","2","0.417012168605038","0.52725940560443","0.0557284256057854","2.4583970834265e-13","1.84495885744266e-10","4.80004411256982e-15","7.05373727823295e-16","6.8816010874845e-17"
"3011","118","231UNU8LZ6R7165D3V48Q3VEI65K4B","ABM77ZQWCHPNX","2","2","0.330364585333208","0.45395436040198","0.215681054228775","3.21043378607498e-11","3.9326324096121e-12","1.16747125585598e-16","5.47308575623416e-19","2.0472689352871e-18"
